hip,hd,vmag,ra,de,plx,pra,pde,bv,ids
2101,2244,6.5625,6.664297535451042,56.64095561697113,0.0038299560546875,0.0,0.0,0.020999999716877937,
2142,2169,6.5,6.780356109827891,80.05112846886482,0.00634765625,0.0,0.0,-0.08299999684095383,
2225,2421,5.15625,7.056514318349829,44.39426251059899,0.01226806640625,0.0,0.0,0.0430000014603138,
2270,2507,6.25,7.236066331251112,36.899195406021015,0.00701904296875,0.0,0.0,0.9160000085830688,
2377,2626,5.9375,7.5829306580610165,59.976273592471536,0.0045166015625,0.0,0.0,-0.003000000026077032,
2422,2589,6.15625,7.725654290957594,77.01918017553967,0.0252685546875,0.0,0.0,0.8830000162124634,
2440,2701,6.5625,7.766089010844067,55.701995851391196,0.0079345703125,0.0,0.0,1.1540000438690186,
2474,2729,6.15625,7.854826828540866,66.51926696826315,0.004547119140625,0.0,0.0,-0.10000000149011612,* 13 Cas
2475,2767,5.875,7.856575356968389,33.58136271479584,0.0069580078125,0.0,0.0,1.1330000162124634,
2497,2774,5.5625,7.921708040893627,52.83878055132204,0.00823974609375,0.0,0.0,1.1629999876022339,
2505,2772,4.71875,7.942908948077345,54.52173916281307,0.0091552734375,0.0,0.0,-0.09799999743700027,* lam Cas|* 14 Cas
2553,2888,6.6875,8.11142337527989,43.494644634638334,0.00494384765625,0.0,0.0,-0.006000000052154064,
2599,2905,4.15625,8.249775687107658,62.93128663498566,0.000789642333984375,0.0,0.0,0.12999999523162842,* kap Cas|* 15 Cas
2611,2952,5.90625,8.292833199635416,54.89504998208926,0.0086669921875,0.0,0.0,1.0369999408721924,
2628,2904,6.40625,8.329989428720282,70.98151151530223,0.00616455078125,0.0,0.0,-0.007000000216066837,
2707,3038,6.46875,8.603634127627656,66.75007272069621,0.005767822265625,0.0,0.0,-0.04899999871850014,* 16 Cas
2753,3165,6.5625,8.79007097121231,36.83187706156137,0.0047607421875,0.0,0.0,1.4450000524520874,
2854,3240,5.0625,9.03442781895867,54.167662156239636,0.006439208984375,0.0,0.0,-0.09799999743700027,
2876,3283,5.75,9.113767296357533,60.32597927797617,0.00096893310546875,0.0,0.0,0.2939999997615814,
2900,3346,5.125,9.193543905863278,44.48780878147148,0.00494384765625,0.0,0.0,1.5870000123977661,
2912,3369,4.3125,9.219990398329566,33.71862219635641,0.00494384765625,0.0,0.0,-0.12300000339746475,* pi. And|* 29 And
2920,3360,3.6875,9.242721267887365,53.896640249973544,0.00543212890625,0.0,0.0,-0.19599999487400055,* zet Cas|* 17 Cas
2942,3421,5.4375,9.338234633240818,35.398958015206155,0.0031890869140625,0.0,0.0,0.8859999775886536,
3083,3574,5.4375,9.791103495969313,49.35396339526841,0.00244140625,0.0,0.0,1.6440000534057617,
3132,3440,6.375,9.948908186553277,82.49207415368713,0.0308837890625,0.0,0.0,0.5509999990463257,
3179,3712,2.234375,10.126602388000318,56.5369181755335,0.01422119140625,0.0,0.0,1.1699999570846558,Schedar|* alf Cas|* 18 Cas
3231,3817,5.28125,10.279817191462033,39.45816675970114,0.00946044921875,0.0,0.0,0.890999972820282,* 32 And
3299,3856,5.8125,10.514120000750136,66.14683041320073,0.0064697265625,0.0,0.0,1.0420000553131104,
3300,3901,4.78125,10.5160870952311,50.51236347850249,0.0029296875,0.0,0.0,-0.10499999672174454,* ksi Cas|* 19 Cas
3334,3924,6.15625,10.629085744859783,58.752303693205334,0.003204345703125,0.0,0.0,-0.004000000189989805,
3414,4058,4.9375,10.866885611002932,47.02404926559381,0.0186767578125,0.0,0.0,0.17000000178813934,* pi. Cas|* 20 Cas
3478,4142,5.65625,11.109275364268328,47.863342910804924,0.0042724609375,0.0,0.0,-0.11299999803304672,* 68 Cas
3504,4180,4.46875,11.181183595850218,48.28386399762424,0.0035858154296875,0.0,0.0,-0.0689999982714653,* omi Cas|* 22 Cas
3532,4179,6.59375,11.259867375088758,62.52737656822781,0.00160980224609375,0.0,0.0,1.3300000429153442,
3544,4222,5.40625,11.32150300215895,55.22115053382233,0.00927734375,0.0,0.0,0.02199999988079071,
3572,4161,5.625,11.412863612497034,74.98739014275777,0.01123046875,0.0,0.0,0.07800000160932541,* YZ Cas|* 21 Cas
3604,4335,6.0,11.544877508775032,44.86111960074767,0.0072021484375,0.0,0.0,-0.06300000101327896,
3611,4321,6.5,11.562581359103705,55.30507989834344,0.005615234375,0.0,0.0,0.1809999942779541,
3641,4295,6.375,11.659187554724358,69.3239065660103,0.0245361328125,0.0,0.0,0.42399999499320984,
3649,4362,6.40625,11.67689140505303,59.57411205414121,-0.0001697540283203125,0.0,0.0,1.0809999704360962,
3721,4382,5.40625,11.941574895769346,74.84750786855592,0.004058837890625,0.0,0.0,-0.06599999964237213,* 23 Cas
3750,4440,5.84375,12.036869695069358,72.67408703314464,0.0146484375,0.0,0.0,1.0099999904632568,
3801,4636,4.875,12.208225480966627,50.96785513387227,0.00836181640625,0.0,0.0,-0.09099999815225601,* nu. Cas|* 25 Cas
3821,4614,3.453125,12.27117250435746,57.81509245605292,0.16796875,0.0,0.0,0.5870000123977661,* eta Cas|* 24 Cas
3865,4701,6.65625,12.405153495116421,47.7636767904361,0.011474609375,0.0,0.0,0.2770000100135803,
3881,4727,4.5,12.453456592926749,41.07817834780134,0.004791259765625,0.0,0.0,-0.13600000739097595,* nu. And|* 35 And
3919,4778,6.125,12.57585358285337,45.001876139163286,0.010986328125,0.0,0.0,0.0430000014603138,
3951,4775,5.34375,12.68142098666508,64.24618001248307,0.003997802734375,0.0,0.0,0.527999997138977,
3965,4818,6.375,12.738466726613021,51.507276153763165,0.01495361328125,0.0,0.0,0.3070000112056732,
3988,4817,6.03125,12.818243336118766,61.80523432766075,0.00130462646484375,0.0,0.0,1.8799999952316284,
4023,4881,6.21875,12.890588699807536,51.57109744136776,0.002838134765625,0.0,0.0,0.03200000151991844,
4129,5066,6.6875,13.222153402876613,38.548057713175346,0.004302978515625,0.0,0.0,0.02800000086426735,
4151,5015,4.78125,13.267615141992215,61.123308240926725,0.0537109375,0.0,0.0,0.5400000214576721,
4185,5118,6.0625,13.367499828414475,37.41763408478163,0.0086669921875,0.0,0.0,1.1390000581741333,
4197,5137,6.6875,13.40400035933902,29.48893193017791,0.00726318359375,0.0,0.0,0.871999979019165,
4212,5128,6.25,13.44793213608054,52.68928137076881,0.01171875,0.0,0.0,0.19099999964237213,
4283,4853,5.5625,13.71982830656039,83.70730141081572,0.01324462890625,0.0,0.0,0.10499999672174454,
4292,5234,4.8125,13.750646120095485,58.97261827507325,0.00799560546875,0.0,0.0,1.215999960899353,* ups01 Cas|* 26 Cas
4298,5273,6.25,13.771628461225763,48.67815715803071,0.004058837890625,0.0,0.0,1.680999994277954,
4383,5343,6.1875,14.05379723621731,57.99519088408781,0.00653076171875,0.0,0.0,1.3760000467300415,
4411,5431,6.5,14.127672562280164,42.97795448430524,0.003936767578125,0.0,0.0,1.027999997138977,
4422,5395,4.59375,14.166577319792554,59.180693157948504,0.0157470703125,0.0,0.0,0.9570000171661377,* ups02 Cas|* 28 Cas
4427,5394,2.140625,14.177068490357692,60.71590111731383,0.00531005859375,0.0,0.0,-0.04600000008940697,* gam Cas|* 27 Cas
4436,5448,3.859375,14.187778226976272,38.4990989172047,0.02392578125,0.0,0.0,0.12999999523162842,* mu. And|* 37 And
4440,5408,5.53125,14.195428038846686,60.36269837495415,0.005279541015625,0.0,0.0,-0.05400000140070915,
4446,5357,6.375,14.229087211076507,68.77486863976802,0.0167236328125,0.0,0.0,0.375,
4475,5459,6.4375,14.33137612408661,61.420558073605655,0.005645751953125,0.0,0.0,0.9399999976158142,
4501,5526,6.09375,14.414868356500842,45.83854699173312,0.007415771484375,0.0,0.0,1.027999997138977,
4510,5575,5.4375,14.45858156718892,28.991475592547573,0.004608154296875,0.0,0.0,1.0759999752044678,* h Psc|* 68 Psc
4542,5597,6.53125,14.540762403282507,39.47477777976261,0.0052490234375,0.0,0.0,1.1519999504089355,
4552,5608,5.96875,14.5591219517715,33.950302213003226,0.01708984375,0.0,0.0,1.0,
4572,5550,5.96875,14.629063088872426,66.35140823922094,0.0086669921875,0.0,0.0,-0.00800000037997961,
4675,5788,5.6875,15.014613607141282,44.712494684408206,0.00775146484375,0.0,0.0,-0.009999999776482582,
4704,5534,6.65625,15.123022369647716,80.54421348542634,0.0091552734375,0.0,0.0,0.3930000066757202,
4709,5715,6.375,15.128267954930285,70.98151151530223,0.0091552734375,0.0,0.0,0.13500000536441803,
4786,5927,6.46875,15.362570764218388,49.543678729654665,0.0035247802734375,0.0,0.0,1.0989999771118164,
4789,5839,6.65625,15.37524759531793,69.35712860613323,0.0027923583984375,0.0,0.0,0.01899999938905239,
4844,6028,6.46875,15.576765496589973,51.03429921411815,0.005157470703125,0.0,0.0,0.12200000137090683,
4889,6118,5.5,15.704408071799163,31.80398356821856,0.0078125,0.0,0.0,-0.0430000014603138,* sig Psc|* 69 Psc
4903,6116,5.9375,15.725827545036323,41.344828932998624,0.00946044921875,0.0,0.0,0.16099999845027924,* 39 And
4911,6114,6.4375,15.755989660411096,47.37550347952596,0.0096435546875,0.0,0.0,0.24799999594688416,
4962,6130,5.90625,15.904177444643683,61.07434944495608,0.0021514892578125,0.0,0.0,0.5120000243186951,
4998,6211,5.96875,16.009526282401954,52.50218882902384,0.0032806396484375,0.0,0.0,1.4470000267028809,
5021,6210,5.8125,16.081215947930403,61.579674160510265,0.012451171875,0.0,0.0,0.5690000057220459,
5034,6301,6.1875,16.114437988053343,29.658539187647655,0.0238037109375,0.0,0.0,0.4429999887943268,
5062,6300,6.5,16.194870295719408,51.00894555191907,0.0030517578125,0.0,0.0,-0.08100000023841858,
5175,6476,6.25,16.54632450965156,32.1807914443498,0.005584716796875,0.0,0.0,1.3079999685287476,* 76 Psc
5186,6416,6.5,16.594409041408447,62.75993084908839,0.01434326171875,0.0,0.0,0.21400000154972076,
5233,6414,6.625,16.72904573032773,70.93080419090407,0.00885009765625,0.0,0.0,0.164000004529953,
5240,6497,6.40625,16.750028071458008,56.93470839279502,0.01025390625,0.0,0.0,1.187999963760376,
5251,6540,6.28125,16.788932828970395,53.49797576849827,0.0023956298828125,0.0,0.0,1.4989999532699585,
5317,6658,5.03125,17.002690429235102,43.9413936478705,0.0166015625,0.0,0.0,0.10899999737739563,* 41 And
5319,6680,6.21875,17.004876089769507,32.012058451093814,0.0238037109375,0.0,0.0,0.39800000190734863,* 78 Psc
5336,6582,5.15625,17.053834885740155,54.923900701143396,0.1318359375,0.0,0.0,0.7039999961853027,* mu. Cas|* 30 Cas
5361,6676,5.75,17.139075646581908,58.26271573349885,0.0057373046875,0.0,0.0,-0.01899999938905239,
5372,5848,4.21875,17.183663121483747,86.25665585814447,0.0103759765625,0.0,0.0,1.2130000591278076,* 2 UMi
5412,6473,6.21875,17.300814526127798,80.01091231503177,0.0069580078125,0.0,0.0,0.921999990940094,
5434,6811,4.25,17.375126984297534,47.241741054820444,0.004425048828125,0.0,0.0,0.012000000104308128,* phi And|* 42 And
5440,6795,6.625,17.39567219332093,57.349983894331764,0.01318359375,0.0,0.0,0.4390000104904175,
5447,6860,2.0625,17.432391290298916,35.62014686128783,0.016357421875,0.0,0.0,1.5759999752044678,MIRACH|* bet And|* 43 And
5493,6920,5.65625,17.578393413997098,42.08095940098587,0.0189208984375,0.0,0.0,0.6029999852180481,* 44 And
5494,6953,5.78125,17.581016206638385,25.457699640523288,0.009033203125,0.0,0.0,1.465999960899353,
5518,6829,5.3125,17.663197042731973,68.77836569662307,0.01025390625,0.0,0.0,-0.014000000432133675,* 31 Cas
5531,6840,6.53125,17.709533046061335,67.77995596450735,0.017333984375,0.0,0.0,0.5529999732971191,
5542,6961,4.3125,17.774665729986573,55.149460868293886,0.023681640625,0.0,0.0,0.17000000178813934,* eta Cas|* 33 Cas
5544,7034,5.125,17.77816278684162,31.424552899446034,0.00579833984375,0.0,0.0,0.26100000739097595,* g Psc|* 82 Psc
5550,7019,5.78125,17.792588146368683,37.72362655959818,0.0035552978515625,0.0,0.0,-0.0949999988079071,* 45 And
5551,7011,6.59375,17.793899542689328,46.18388135616894,0.004150390625,0.0,0.0,1.600000023841858,
5566,6960,5.53125,17.855972301866398,64.20246680179498,0.0079345703125,0.0,0.0,-0.052000001072883606,
5586,7106,4.5,17.914548004188426,30.08955144503211,0.02001953125,0.0,0.0,1.0920000076293945,* tau Psc|* 83 Psc
5589,6972,5.5625,17.921979250005396,65.01728104902078,0.00897216796875,0.0,0.0,-0.07199999690055847,* 32 Cas
5626,6798,5.59375,18.06841850581046,79.67344632851982,0.011962890625,0.0,0.0,0.00800000037997961,
5650,7158,6.125,18.141856699766432,45.33671933303397,0.004669189453125,0.0,0.0,1.6519999504089355,
5679,7229,6.21875,18.247642669631585,30.064197782833027,0.009521484375,0.0,0.0,0.9800000190734863,
5688,7157,6.375,18.2904816161059,61.70556820729193,0.004974365234375,0.0,0.0,0.017999999225139618,
5742,7318,4.65625,18.436920871910964,24.583435426761714,0.00860595703125,0.0,0.0,1.0470000505447388,* phi Psc|* 85 Psc
5772,7351,6.3125,18.519975972218315,28.529426955574582,0.003204345703125,0.0,0.0,1.684000015258789,
5926,7389,5.84375,19.049342953650946,71.74212138127481,0.0002193450927734375,0.0,0.0,2.0420000553131104,
5928,6319,6.1875,19.052402878399114,87.14490829932623,0.010009765625,0.0,0.0,1.1139999628067017,
5936,7578,6.03125,19.07863080481196,33.11450562464716,0.01031494140625,0.0,0.0,1.1629999876022339,
5939,7546,6.59375,19.10179880647664,48.081908964245315,0.003997802734375,0.0,0.0,-0.03999999910593033,
5942,7615,6.6875,19.115349901789948,23.589397015714805,0.006195068359375,0.0,0.0,0.04600000008940697,
5944,7590,6.5625,19.12190688339316,42.939486858899734,0.042236328125,0.0,0.0,0.593999981880188,
5947,7238,6.25,19.12890099710325,79.90949766623544,0.0137939453125,0.0,0.0,0.4399999976158142,
5993,7647,6.09375,19.270968931839505,44.90133575458071,0.005523681640625,0.0,0.0,1.590000033378601,
6010,7669,6.6875,19.319053463596394,39.480023365045184,0.0074462890625,0.0,0.0,0.023000000044703484,
6025,7724,6.34375,19.35052697529181,31.74453360168277,0.01177978515625,0.0,0.0,1.1319999694824219,
6057,7666,6.65625,19.43839052877485,56.63133871061975,0.0076904296875,0.0,0.0,1.0210000276565552,
6087,7758,6.28125,19.541990838105594,47.41921669021404,0.0021209716796875,0.0,0.0,1.3569999933242798,
6093,7733,6.375,19.557727593953302,57.802852757060265,0.00372314453125,0.0,0.0,1.5889999866485596,
6099,7665,6.65625,19.57739853876294,67.81492653305781,0.005218505859375,0.0,0.0,0.019999999552965164,
6140,7853,6.4375,19.69586133972763,37.386160573086215,0.00714111328125,0.0,0.0,0.2329999953508377,
6193,7964,4.71875,19.866342861411137,27.263929506154703,0.01043701171875,0.0,0.0,0.03200000151991844,* ups Psc|* 90 Psc
6198,7505,6.6875,19.87202557880059,80.89391917093097,0.006195068359375,0.0,0.0,0.02199999988079071,
6242,7927,4.9375,20.020213363033175,58.231242221803434,0.00139617919921875,0.0,0.0,0.6830000281333923,* phi Cas|* 34 Cas
6261,7732,6.28125,20.080974725889604,77.56996663020946,0.008544921875,0.0,0.0,0.9120000004768372,
6312,8003,6.3125,20.271564324489628,64.657084192951,0.01361083984375,0.0,0.0,0.11299999803304672,* 35 Cas
6315,8126,5.21875,20.280306966627244,28.737938970556716,0.00946044921875,0.0,0.0,1.3960000276565552,* l Psc|* 91 Psc
6371,8160,6.53125,20.46608811205158,50.12156737495107,0.00058746337890625,0.0,0.0,1.1039999723434448,
6378,7925,6.34375,20.49537596321259,76.23758796843683,0.01300048828125,0.0,0.0,0.28299999237060547,
6401,8209,6.6875,20.552203137107096,43.58381958444201,0.002960205078125,0.0,0.0,-0.13099999725818634,
6411,8207,4.84375,20.584550913016272,45.52818319584775,0.0166015625,0.0,0.0,1.0770000219345093,* ksi And|* 46 And
6486,8272,6.34375,20.83852466711401,58.14206727199975,0.017333984375,0.0,0.0,0.4569999873638153,
6512,8375,6.25,20.90540587946677,34.24492925304087,0.0169677734375,0.0,0.0,0.8289999961853027,
6514,8374,5.59375,20.918956974780073,37.71488391746056,0.015380859375,0.0,0.0,0.2759999930858612,* 47 And
6522,8065,6.0625,20.944747769086042,78.72574392080226,9.965896606445312e-05,0.0,0.0,0.3889999985694885,
6560,8441,6.6875,21.077635929577802,43.14144189227866,0.0048828125,0.0,0.0,0.03500000014901161,
6669,8634,6.15625,21.3984908960283,23.51115036858314,0.01300048828125,0.0,0.0,0.44699999690055847,
6685,8424,6.3125,21.442641238823256,70.97976298687472,0.006317138671875,0.0,0.0,-0.010999999940395355,
6686,8538,2.65625,21.452258145174635,60.23505579974496,0.03271484375,0.0,0.0,0.1599999964237213,* del Cas|* 37 Cas
6692,8491,4.71875,21.48285739265629,68.12966165001198,0.016845703125,0.0,0.0,1.0470000505447388,* psi Cas|* 36 Cas
6702,8673,6.3125,21.535750377588865,34.579772446911555,0.026123046875,0.0,0.0,0.5,
6711,8671,5.96875,21.57727792774254,43.45705127344659,0.024169921875,0.0,0.0,0.5199999809265137,
6776,8774,6.25,21.77573590426642,34.37694314931887,0.0234375,0.0,0.0,0.453000009059906,
6794,8801,6.40625,21.860976665108172,41.100909217359145,0.017822265625,0.0,0.0,0.3109999895095825,
6813,8799,4.8125,21.912558253720103,45.406660470134895,0.03515625,0.0,0.0,0.42100000381469727,* ome And|* 48 And
6823,8837,6.5625,21.94534316173616,40.335053766104004,0.0035247802734375,0.0,0.0,-0.029999999329447746,
6858,8862,6.625,22.051129131601314,44.04892814616317,0.0025787353515625,0.0,0.0,-0.05999999865889549,
6878,8907,6.65625,22.142926874046278,42.26717767851708,0.0291748046875,0.0,0.0,0.5049999952316284,
6939,9033,6.65625,22.347504700066487,25.27497841984712,0.006744384765625,0.0,0.0,1.1990000009536743,
6999,9057,5.25,22.525417467566967,47.00656398131858,0.01123046875,0.0,0.0,0.9990000128746033,* A And|* 49 And
7050,9030,6.125,22.716444198273873,66.09787161723008,0.01153564453125,0.0,0.0,0.07000000029802322,
7078,9021,5.8125,22.806056280184432,70.26461486001774,0.0341796875,0.0,0.0,0.48899999260902405,* 38 Cas
7147,9298,6.375,23.031179315228037,34.799212764565716,0.00347900390625,0.0,0.0,-0.10300000011920929,
7201,9370,6.59375,23.198600912163382,35.84220997158327,0.0067138671875,0.0,0.0,1.0800000429153442,
7251,9352,5.6875,23.356842734854226,58.325662756889685,0.0016632080078125,0.0,0.0,1.434999942779541,
7283,5914,6.4375,23.452137534154236,89.01408518834847,0.0101318359375,0.0,0.0,0.10700000077486038,
7294,9408,4.65625,23.482736781635893,59.23140048234667,0.015869140625,0.0,0.0,0.9909999966621399,* chi Cas|* 39 Cas
7321,9531,5.875,23.568851806691406,37.23666139253298,0.00830078125,0.0,0.0,-0.06700000166893005,
7339,9407,6.5,23.640978604326737,68.94622442566529,0.047607421875,0.0,0.0,0.6859999895095825,
7358,9639,6.625,23.70392562771757,20.17277246833457,0.00726318359375,0.0,0.0,1.0859999656677246,
7359,9640,5.875,23.704362759824452,18.460526005682528,0.00543212890625,0.0,0.0,1.5360000133514404,
7439,9728,6.5,23.96008504234971,33.8348993367867,0.007415771484375,0.0,0.0,0.9900000095367432,
7444,9712,6.375,23.96839055238045,41.07555555516006,0.00836181640625,0.0,0.0,1.121999979019165,
7493,9746,6.1875,24.11308127975799,48.722744632932546,0.00775146484375,0.0,0.0,1.2369999885559082,
7513,9826,4.09375,24.199633436920383,41.40602742796193,0.07421875,0.0,0.0,0.5360000133514404,* ups And|* 50 And
7557,9612,6.5625,24.34213850376352,74.30021847074117,0.0034027099609375,0.0,0.0,0.00800000037997961,
7593,9811,6.46875,24.44661307730803,64.73926502904459,0.0010986328125,0.0,0.0,0.7760000228881836,
7607,9927,3.578125,24.49775753381308,48.628324097846296,0.0186767578125,0.0,0.0,1.274999976158142,* 51 And
7617,9900,5.53125,24.5314167060429,57.975957071385054,0.0028533935546875,0.0,0.0,1.3880000114440918,
7650,9774,5.25,24.628897165877316,73.03952947449699,0.007293701171875,0.0,0.0,0.972000002861023,* 40 Cas
7651,9996,6.375,24.632394222732362,45.3996663564248,0.00714111328125,0.0,0.0,-0.020999999716877937,
7658,10045,6.65625,24.655125092290163,21.398053763921418,0.0034942626953125,0.0,0.0,1.4290000200271606,
7719,10072,5.0,24.837409180859453,44.38551986846138,0.013427734375,0.0,0.0,0.8830000162124634,* chi And|* 52 And
7734,10086,6.59375,24.89904480792964,45.87788888135238,0.046630859375,0.0,0.0,0.6899999976158142,
7775,10155,6.65625,25.017944741001216,40.68301092318111,0.00714111328125,0.0,0.0,0.9980000257492065,
7786,10110,6.34375,25.054226705872324,53.86778953091942,0.005279541015625,0.0,0.0,1.6080000400543213,
7818,10205,4.9375,25.144713051996646,40.5763506891022,0.0047607421875,0.0,0.0,-0.06800000369548798,* tau And|* 53 And
7825,10204,5.625,25.16482112891316,43.297060922328214,0.01214599609375,0.0,0.0,0.21400000154972076,
7874,10308,6.1875,25.326122876352173,25.745769698957726,0.017822265625,0.0,0.0,0.45899999141693115,
7906,10348,5.96875,25.41311216562145,30.046712498557795,0.0062255859375,0.0,0.0,1.0149999856948853,
7918,10307,4.9375,25.443711413103102,42.613386307166664,0.07861328125,0.0,0.0,0.6179999709129333,
7939,10260,6.6875,25.511904021776505,61.03763034797809,0.003265380859375,0.0,0.0,-0.026000000536441803,
7943,10390,5.625,25.51408968231091,35.24508751358412,0.0125732421875,0.0,0.0,-0.05900000035762787,
7963,10293,6.34375,25.573539648846698,58.62640964642367,0.002227783203125,0.0,0.0,-0.027000000700354576,
7965,10221,5.5625,25.5849050836256,68.04223522863582,0.00732421875,0.0,0.0,-0.04899999871850014,* 43 Cas
7981,10476,5.21875,25.62468410535175,20.269815796062105,0.1337890625,0.0,0.0,0.8360000252723694,* 107 Psc
8016,10250,5.15625,25.73178147153754,70.62131465923247,0.0115966796875,0.0,0.0,-0.02199999988079071,* 42 Cas
8020,10362,6.3125,25.742709774209562,61.420558073605655,0.0031890869140625,0.0,0.0,0.013000000268220901,
8044,10486,6.3125,25.817896496593058,45.32185684140003,0.0179443359375,0.0,0.0,1.0199999809265137,
